trade_date,open,high,low,close,volume,openinterest
2006-12-20,6.839,7.063,6.7723,7.0249,483106.78,0.0
2006-12-21,6.9772,7.2393,6.9772,7.0439,794607.71,0.0
2006-12-22,7.0058,7.2918,6.9963,7.1678,696023.09,0.0
2006-12-25,7.1726,7.7016,7.1726,7.4061,1017898.24,0.0
2006-12-26,7.3394,7.5253,7.2918,7.3918,598782.04,0.0
2006-12-27,7.3871,7.6254,7.3204,7.5825,329311.19,0.0
2006-12-28,7.5729,7.8637,7.3871,7.4204,752906.17,0.0
2006-12-29,7.5301,7.8637,7.5301,7.7969,919535.72,0.0
2007-01-04,8.0972,8.4832,7.3871,7.6063,1534457.98,0.0
2007-01-05,7.511,7.511,7.1488,7.2632,1127980.4,0.0
2007-01-08,7.3204,7.7207,7.3204,7.6254,961096.63,0.0
2007-01-09,7.5539,7.8637,7.5301,7.8303,931744.23,0.0
2007-01-10,7.9066,8.0448,7.6969,7.978,746491.31,0.0
2007-01-11,7.9637,8.0543,7.7112,7.735,745135.96,0.0
2007-01-12,7.6349,7.8112,7.4109,7.5729,653623.44,0.0
2007-01-15,7.5682,8.0066,7.4919,7.959,695271.51,0.0
2007-01-16,8.0352,8.3021,7.959,8.1448,867203.95,0.0
2007-01-17,8.1496,8.3307,7.7207,7.8446,743857.94,0.0
2007-01-18,7.8303,8.0209,7.3204,7.4824,983312.02,0.0
2007-01-19,7.673,8.04,7.6492,7.8541,829260.44,0.0
2007-01-22,8.0114,8.4022,8.0114,8.3545,1085170.5,0.0
2007-01-23,8.3927,9.0933,8.3688,8.9646,1298616.05,0.0
2007-01-24,9.0075,9.3935,8.5785,8.6453,1231089.07,0.0
2007-01-25,8.6786,8.8693,8.5071,8.6024,905206.17,0.0
2007-01-26,8.5404,9.2982,8.3879,9.1695,985268.85,0.0
2007-01-29,9.1981,9.5126,8.9598,9.0551,1217079.98,0.0
2007-01-30,9.1123,9.1457,8.7453,8.793,868337.11,0.0
2007-01-31,8.731,8.731,8.0114,8.183,943371.66,0.0
2007-02-01,8.0495,8.3355,7.9494,8.0591,859323.71,0.0
2007-02-02,8.121,8.1639,7.6635,7.6969,889613.13,0.0
2007-02-05,7.6969,7.7922,7.4443,7.449,689939.26,0.0
2007-02-06,7.4109,7.8637,7.144,7.8446,1683799.44,0.0
2007-02-07,7.8589,8.2449,7.7826,7.9685,1340583.33,0.0
2007-02-08,8.0495,8.0543,7.735,7.8923,612106.06,0.0
2007-02-09,7.8684,7.9352,7.6111,7.6492,602604.28,0.0
2007-02-12,7.6397,8.1496,7.6397,8.0591,692676.41,0.0
2007-02-13,8.102,8.2831,8.0114,8.1163,550887.16,0.0
2007-02-14,8.121,8.5881,8.0448,8.5785,797256.36,0.0
2007-02-15,8.6643,8.7501,8.4546,8.631,743783.66,0.0
2007-02-16,8.6786,8.7406,8.4356,8.5071,703198.34,0.0
2007-02-26,8.2449,8.2497,8.0209,8.0305,1431926.22,0.0
2007-02-27,8.0829,8.1258,7.2727,7.3108,1357290.3,0.0
2007-02-28,7.3204,7.6873,7.3013,7.6683,1275402.87,0.0
2007-03-01,7.6635,7.6683,7.3061,7.4252,724435.88,0.0
2007-03-02,7.3728,7.6254,7.3299,7.4538,538237.64,0.0
2007-03-05,7.4252,7.5682,7.125,7.2298,731370.58,0.0
2007-03-06,7.2298,7.7922,7.2298,7.5968,905646.93,0.0
2007-03-07,7.6635,7.7683,7.5777,7.6873,628573.26,0.0
2007-03-08,7.7016,7.7683,7.5586,7.7207,480279.24,0.0
2007-03-09,7.7493,7.9113,7.6301,7.7683,810697.07,0.0
2007-03-12,7.7969,7.8541,7.5968,7.6587,665697.9,0.0
2007-03-13,7.654,7.6969,7.5205,7.6158,515914.66,0.0
2007-03-14,7.4824,7.4824,7.3251,7.4061,931017.01,0.0
2007-03-15,7.4157,7.6111,7.3632,7.5301,684684.01,0.0
2007-03-16,7.5539,7.5777,7.3061,7.3966,696065.02,0.0
2007-03-19,7.2346,8.0543,7.2346,7.7969,1388340.06,0.0
2007-03-20,7.8208,7.8732,7.6969,7.7683,680334.62,0.0
2007-03-21,7.816,7.9447,7.7588,7.8303,789736.92,0.0
2007-03-22,7.9113,8.0781,7.878,7.9209,967415.67,0.0
2007-03-23,7.9209,8.0305,7.673,7.8494,687172.35,0.0
2007-03-26,7.8637,7.9447,7.7016,7.8923,875535.61,0.0
2007-03-27,7.9494,7.9971,7.8017,7.8446,663203.36,0.0
2007-03-28,7.8446,8.2545,7.8017,8.1973,1597391.36,0.0
2007-03-29,8.1877,8.7406,8.1401,8.345,1832626.76,0.0
2007-03-30,8.2878,8.4832,8.202,8.2831,676607.22,0.0
2007-04-02,8.3021,8.4451,8.2211,8.4022,741768.95,0.0
2007-04-03,8.4546,8.5785,8.3402,8.4594,748343.97,0.0
2007-04-04,8.4594,8.5928,8.4117,8.4546,788338.85,0.0
2007-04-05,8.4594,8.4832,8.2116,8.3641,927029.14,0.0
2007-04-06,8.2592,8.3593,8.1306,8.2163,1029954.35,0.0
2007-04-09,8.2068,8.4356,8.1306,8.3021,845699.88,0.0
2007-04-10,8.3164,8.6357,8.3164,8.5785,1526679.63,0.0
2007-04-11,8.8645,9.2791,8.8645,9.1171,2068284.19,0.0
2007-04-12,9.1504,9.3411,9.0218,9.1266,942021.31,0.0
2007-04-13,9.1266,9.1314,8.8883,8.9646,926329.65,0.0
2007-04-16,9.0075,9.7605,8.9598,9.6318,1290842.13,0.0
2007-04-17,9.7557,9.7605,9.0551,9.5126,1038355.33,0.0
2007-04-18,9.5079,9.6509,9.2458,9.303,853039.84,0.0
2007-04-19,9.3649,9.5031,8.7501,9.0599,1399263.34,0.0
2007-04-20,9.0599,9.4316,9.0551,9.2696,938710.41,0.0
2007-04-23,9.3697,9.5603,9.2839,9.5031,996460.42,0.0
2007-04-24,9.5984,9.6556,9.2982,9.3172,773549.55,0.0
2007-04-25,9.2934,9.9034,9.1981,9.5317,1122737.93,0.0
2007-04-26,9.6366,9.8177,9.3411,9.5508,801692.94,0.0
2007-04-27,9.4841,9.5889,9.2887,9.2934,809224.69,0.0
2007-04-30,9.2934,9.4602,9.1028,9.2791,1035749.13,0.0
2007-05-08,9.5794,9.8129,9.4459,9.6175,1234427.44,0.0
2007-05-09,9.6032,10.4849,9.5079,10.3562,1964515.73,0.0
2007-05-10,10.3562,10.6326,10.0035,10.2418,1123540.22,0.0
2007-05-11,10.1465,10.4658,9.9416,10.3181,1342482.83,0.0
2007-05-14,10.056,10.7708,9.9606,10.5611,1251277.81,0.0
2007-05-15,10.5802,10.6231,9.8892,9.913,1051746.73,0.0
2007-05-16,9.9845,10.137,9.8129,10.0512,866105.66,0.0
2007-05-17,10.0464,10.1799,9.9511,10.1131,862540.51,0.0
2007-05-18,10.0512,10.0512,9.8177,9.8939,938950.11,0.0
2007-05-21,9.5365,9.8463,9.5317,9.7509,1464591.64,0.0
2007-05-22,9.7795,10.0083,9.7462,9.8463,804322.53,0.0
2007-05-23,9.8653,10.1989,9.7223,10.1084,971190.07,0.0
2007-05-24,10.1322,10.523,10.0083,10.1703,1084363.49,0.0
2007-05-25,10.0798,10.2943,9.9559,10.0655,852738.35,0.0
2007-05-28,10.156,10.4754,10.1417,10.156,904914.44,0.0
2007-05-29,10.1751,10.3657,10.0512,10.1989,919592.83,0.0
2007-05-30,9.6747,10.1465,9.3792,9.5651,1547803.69,0.0
2007-05-31,9.627,10.523,9.5269,10.3514,1833422.71,0.0
2007-06-01,10.4134,11.1616,10.3657,10.5182,1562346.72,0.0
2007-06-04,10.7708,10.8662,9.8653,9.9797,1190767.49,0.0
2007-06-05,9.913,10.2514,9.4269,10.2418,1449846.09,0.0
2007-06-06,10.2418,10.4849,9.9606,10.2085,920025.32,0.0
2007-06-07,10.3371,10.5325,10.056,10.3324,1131704.9,0.0
2007-06-08,10.2943,10.2943,10.0035,10.1227,1020725.8,0.0
2007-06-11,10.1322,10.4134,9.994,10.3848,1132177.6,0.0
2007-06-12,10.2943,10.3848,10.056,10.3085,980675.42,0.0
2007-06-13,10.38,10.9615,10.38,10.7899,1451221.46,0.0
2007-06-14,10.7613,10.7899,10.4992,10.5802,747208.13,0.0
2007-06-18,11.0949,11.6192,11.0377,11.4285,1301050.96,0.0
2007-06-19,11.2903,11.8765,11.1998,11.4905,921234.08,0.0
2007-06-20,11.4857,11.4857,10.9615,10.971,742939.84,0.0
2007-06-21,11.0616,11.5286,11.0568,11.3475,744534.96,0.0
2007-06-22,11.3761,11.867,11.2951,11.5191,946822.7,0.0
2007-06-25,11.7335,12.3674,11.7335,11.8956,1145131.43,0.0
2007-06-26,11.6763,11.9432,11.4381,11.6763,737685.33,0.0
2007-06-27,11.7717,12.2006,11.5238,12.0671,771648.56,0.0
2007-06-28,12.0671,12.3245,11.7717,11.7907,653657.94,0.0
2007-06-29,11.5334,11.9003,11.4428,11.7145,482002.26,0.0
2007-07-02,11.6668,11.7574,11.0473,11.3809,589610.73,0.0
2007-07-03,11.4142,11.7002,11.4142,11.6382,378418.99,0.0
2007-07-04,11.6817,11.7583,11.3705,11.4567,392146.08,0.0
2007-07-05,11.3945,11.6099,11.2987,11.3322,526851.88,0.0
2007-07-06,11.2508,11.6338,11.112,11.6099,374229.58,0.0
2007-07-09,11.6817,12.3999,11.5955,12.3855,599637.75,0.0
2007-07-10,12.8212,13.4436,12.6775,13.3095,1130651.77,0.0
2007-07-11,13.118,13.3574,13.0222,13.1563,521322.31,0.0
2007-07-12,13.3191,13.3957,13.118,13.2568,278262.13,0.0
2007-07-13,13.2616,13.2856,12.9265,13.0941,207211.39,0.0
2007-07-16,13.0989,13.1563,12.51,12.6009,315446.23,0.0
2007-07-17,12.6297,13.3813,12.6297,13.3526,526678.89,0.0
2007-07-18,13.2138,13.5393,13.1419,13.1946,625001.79,0.0
2007-07-19,13.209,13.3095,12.9983,13.0941,252582.92,0.0
2007-07-20,13.0989,13.9558,13.0989,13.8744,651244.26,0.0
2007-07-23,14.0755,14.3628,13.8218,14.0707,803037.95,0.0
2007-07-24,14.1234,14.4298,13.8361,14.1138,467822.54,0.0
2007-07-25,14.042,14.3293,13.884,14.2479,507453.7,0.0
2007-07-26,14.3628,14.5399,14.0755,14.2,556629.97,0.0
2007-07-27,14.0276,14.0612,13.7404,13.8936,751306.06,0.0
2007-07-30,13.7883,14.291,13.7643,14.0707,493671.53,0.0
2007-07-31,13.9798,14.334,13.8409,14.2718,465493.24,0.0
2007-08-01,14.3628,14.6835,13.8361,13.9558,615378.93,0.0
2007-08-02,14.1473,14.4585,14.0037,14.3628,520482.1,0.0
2007-08-03,14.5734,15.7991,14.5639,15.7991,890666.11,0.0
2007-08-06,16.1438,16.364,15.7991,16.0959,869332.68,0.0
2007-08-07,16.0911,16.1102,15.7033,15.8517,709354.29,0.0
2007-08-08,15.6794,16.8763,15.6554,16.3831,812203.97,0.0
2007-08-09,16.5603,17.7045,16.3257,17.2832,807297.98,0.0
2007-08-10,17.2832,17.8577,16.8092,17.3981,842126.83,0.0
2007-08-13,17.3981,18.0971,17.0773,17.3646,791882.94,0.0
2007-08-14,17.2353,17.4747,16.9241,17.3263,464034.01,0.0
2007-08-15,17.2353,17.9535,17.13,17.3598,534119.88,0.0
2007-08-16,17.3071,17.4173,16.5651,16.7614,813074.64,0.0
2007-08-17,16.5938,16.9241,15.6985,15.8421,1189224.79,0.0
2007-08-20,16.5699,17.2401,16.5268,17.2258,658134.7,0.0
2007-08-21,17.2258,17.8098,17.0007,17.4316,667545.53,0.0
2007-08-22,17.0726,17.8098,16.9002,17.4364,707547.11,0.0
2007-08-23,17.4508,18.1019,17.2497,17.9774,724408.68,0.0
2007-08-24,18.0253,18.911,17.8338,18.6908,656248.3,0.0
2007-08-27,18.6142,18.9493,18.0013,18.3125,804705.31,0.0
2007-08-28,18.145,18.3652,17.7141,18.0253,556143.93,0.0
2007-08-29,17.7189,18.1928,17.6566,17.7141,499995.37,0.0
2007-08-30,17.8577,18.1785,17.7141,17.9008,394946.32,0.0
2007-08-31,17.92,18.4131,17.8481,18.2072,442218.33,0.0
2007-09-03,18.4322,18.7434,18.2072,18.3077,474565.93,0.0
2007-09-04,18.3317,18.3317,17.7141,17.963,611425.11,0.0
2007-09-05,17.9056,18.1928,17.2641,17.5705,593616.96,0.0
2007-09-06,17.7141,18.0732,17.4173,17.6997,618497.55,0.0
2007-09-07,17.604,17.6997,17.1396,17.2258,664192.21,0.0
2007-09-10,16.9816,17.7045,16.9481,17.4029,485369.28,0.0
2007-09-11,17.5226,17.5705,16.4693,16.68,546429.11,0.0
2007-09-12,16.6608,16.9002,16.3736,16.5651,517311.86,0.0
2007-09-13,16.5411,16.9912,16.5411,16.8475,411119.3,0.0
2007-09-14,16.9385,17.0438,16.5651,16.7183,425071.31,0.0
2007-09-17,16.9959,17.4508,16.8284,16.9385,589226.67,0.0
2007-09-18,16.972,17.0869,16.2778,16.6082,566178.65,0.0
2007-09-19,16.8044,17.2353,16.6082,16.9002,444634.68,0.0
2007-09-20,16.9959,17.4268,16.9002,16.9864,400976.39,0.0
2007-09-21,17.0821,17.379,16.7087,17.2258,450446.84,0.0
2007-09-24,17.2305,18.1354,17.2305,18.1258,636837.41,0.0
2007-09-25,18.1737,18.3556,17.6566,17.7045,359467.29,0.0
2007-09-26,17.671,18.2886,17.6231,17.8434,413076.78,0.0
2007-09-27,17.8434,18.1689,17.7141,18.0779,363368.18,0.0
2007-09-28,18.2838,18.3365,17.9056,18.3221,649101.42,0.0
2007-10-08,18.9589,19.7536,18.5854,19.586,870144.21,0.0
2007-10-09,19.4376,19.7009,18.9732,19.2748,256761.21,0.0
2007-10-10,19.4376,20.2276,19.1599,19.3754,439115.26,0.0
2007-10-11,19.6291,20.7207,19.519,20.467,822542.98,0.0
2007-10-12,20.4765,20.6824,19.0546,20.0648,514543.62,0.0
2007-10-15,20.0169,20.4909,19.3131,19.6866,419955.89,0.0
2007-10-16,20.1558,20.7303,19.9403,20.1462,385774.38,0.0
2007-10-17,20.0121,20.1079,19.428,19.5334,285035.59,0.0
2007-10-18,19.5477,19.6339,18.6716,19.0786,408588.78,0.0
2007-10-19,19.1504,19.8398,19.1504,19.385,375899.44,0.0
2007-10-23,19.4376,20.1988,19.1552,19.969,514840.18,0.0
2007-10-24,20.1558,20.9122,20.1318,20.5675,597858.4,0.0
2007-10-25,20.5148,20.5914,19.7392,20.0121,524150.82,0.0
2007-10-26,19.8685,20.8787,19.7775,20.8117,465392.17,0.0
2007-10-29,20.7973,22.066,20.7781,21.3191,378185.49,0.0
2007-10-30,21.3239,21.592,21.1516,21.4676,194710.73,0.0
2007-10-31,21.7596,22.1809,21.0558,21.7692,399699.51,0.0
2007-11-01,21.8075,22.1426,21.3527,21.6256,245070.75,0.0
2007-11-02,21.209,21.4005,20.6249,20.7063,329691.6,0.0
2007-11-05,20.4813,20.7207,20.0744,20.1414,266262.87,0.0
2007-11-06,20.0121,20.4909,19.9164,20.1797,195518.13,0.0
2007-11-07,20.3233,20.7781,20.2754,20.7494,212469.78,0.0
2007-11-08,20.4909,20.5819,19.5717,19.6531,283254.26,0.0
2007-11-09,19.1552,20.0839,19.1552,19.4663,216092.88,0.0
2007-11-12,19.1408,19.8494,18.9158,19.6195,338714.26,0.0
2007-11-13,19.7967,20.2898,18.8631,19.1695,290614.98,0.0
2007-11-14,19.6291,19.9403,19.0594,19.9212,264948.58,0.0
2007-11-15,19.8541,20.3329,19.768,19.8494,174026.35,0.0
2007-11-16,19.4855,19.7728,19.0929,19.3754,187182.98,0.0
2007-11-19,19.3754,19.4663,18.6716,18.753,235942.05,0.0
2007-11-20,18.6716,18.978,18.1689,18.7817,365978.07,0.0
2007-11-21,18.911,19.1504,18.5232,18.5376,134109.18,0.0
2007-11-22,18.2311,18.4131,17.762,17.8577,245773.97,0.0
2007-11-23,17.6231,18.3844,17.6183,18.3365,228977.93,0.0
2007-11-26,18.6716,18.911,18.212,18.3269,199266.48,0.0
2007-11-27,18.1737,18.3844,17.9247,17.987,145754.65,0.0
2007-11-28,18.0779,18.4801,17.8817,18.0588,260398.96,0.0
2007-11-29,18.4466,19.3179,18.279,19.2222,373205.0,0.0
2007-11-30,19.1025,19.1121,18.5759,18.7913,201710.85,0.0
2007-12-03,18.6955,19.3897,18.528,19.0211,231013.78,0.0
2007-12-04,19.0546,19.6531,19.0307,19.2365,186014.47,0.0
2007-12-05,19.1552,19.8302,19.1552,19.7871,210750.9,0.0
2007-12-06,19.8924,20.0121,19.5812,19.7345,112774.93,0.0
2007-12-07,19.8589,19.9116,19.5717,19.7871,114518.89,0.0
2007-12-10,19.1504,19.6435,19.1504,19.5429,378858.4,0.0
2007-12-11,19.5765,19.835,18.5759,19.1408,599250.3,0.0
2007-12-12,18.911,18.911,18.145,18.3269,888442.62,0.0
2007-12-13,18.1928,18.4993,17.7189,17.9104,350645.42,0.0
2007-12-14,17.7141,18.5088,17.6518,18.4753,255308.14,0.0
2007-12-17,18.2024,18.2647,17.1779,17.3837,479904.02,0.0
2007-12-18,17.2353,17.6423,17.0438,17.3454,260529.06,0.0
2007-12-19,17.6231,17.9391,17.5705,17.671,171598.45,0.0
2007-12-20,17.8577,18.2168,17.671,18.1019,174943.44,0.0
2007-12-21,17.9583,18.3604,17.9008,18.1498,309061.33,0.0
2007-12-24,18.3413,18.7626,18.1928,18.5711,297572.07,0.0
2007-12-25,18.6716,18.8392,18.2024,18.2551,247543.41,0.0
2007-12-26,18.2551,18.5567,18.0349,18.2407,331027.79,0.0
2007-12-27,18.2934,19.0163,18.0971,19.002,480950.11,0.0
2007-12-28,19.0259,19.1791,18.8535,18.9732,547225.73,0.0
2008-01-02,18.9684,19.1456,18.4801,18.5759,341412.68,0.0
2008-01-03,18.5232,18.5232,17.6662,18.1545,616785.28,0.0
2008-01-04,18.1545,18.5088,17.9535,18.3796,402878.48,0.0
2008-01-07,18.2216,18.9589,18.1928,18.7051,507073.52,0.0
2008-01-08,19.136,19.7345,19.0546,19.2988,729674.97,0.0
2008-01-09,19.2461,19.7057,19.2413,19.5382,314762.04,0.0
2008-01-10,19.6291,19.7775,19.4376,19.677,324028.9,0.0
2008-01-11,19.7009,20.5723,19.6866,20.5579,448946.77,0.0
2008-01-14,20.5866,20.8883,20.3473,20.6537,330070.57,0.0
2008-01-15,20.6585,20.7781,19.902,20.0169,367364.53,0.0
2008-01-16,19.7249,19.7249,18.7674,18.8966,564168.67,0.0
2008-01-17,18.5759,19.1504,18.3317,18.7434,438480.89,0.0
2008-01-18,18.6716,19.1982,18.6477,19.0067,262614.17,0.0
2008-01-21,19.0307,19.2365,17.6902,17.7332,451264.95,0.0
2008-01-22,17.2593,17.7285,16.3736,16.8188,704526.6,0.0
2008-01-23,17.3071,17.7141,16.6512,17.5848,499800.1,0.0
2008-01-24,17.9056,17.9918,17.1396,17.5705,370225.15,0.0
2008-01-25,17.5705,18.6142,17.039,18.1354,444322.53,0.0
2008-01-28,17.9056,17.9056,16.9529,17.0295,278743.36,0.0
2008-01-29,17.2736,17.513,16.4693,16.7566,244292.03,0.0
2008-01-30,17.039,17.0678,15.0905,15.7847,808255.57,0.0
2008-01-31,15.5597,15.8086,15.2628,15.5692,404912.86,0.0
2008-02-01,15.5692,16.0863,15.2772,15.8757,378305.23,0.0
2008-02-04,16.3975,17.4077,16.3975,17.3694,667814.58,0.0
2008-02-05,17.1396,17.5417,17.0438,17.2593,244256.87,0.0
2008-02-13,16.7087,16.9146,16.4214,16.5603,318963.16,0.0
2008-02-14,16.7614,17.1635,16.5411,16.6752,217666.32,0.0
2008-02-15,16.5316,16.6369,15.981,16.048,270557.68,0.0
2008-02-18,16.364,16.7661,16.206,16.5172,367525.24,0.0
2008-02-19,16.6321,16.7566,16.2778,16.7183,237558.52,0.0
2008-02-20,16.5268,16.7183,15.7033,15.7703,805799.88,0.0
2008-02-21,15.6554,15.7272,15.2676,15.416,401938.96,0.0
2008-02-22,15.3203,15.3203,14.3532,14.5303,523914.42,0.0
2008-02-25,14.5016,14.5016,13.884,14.2574,377254.43,0.0
2008-02-26,14.8415,14.9564,14.2191,14.5351,499940.78,0.0
2008-02-27,14.7458,15.4735,14.6979,15.2437,621520.52,0.0
2008-02-28,15.3203,15.6554,15.033,15.2102,308437.82,0.0
2008-02-29,15.2293,15.5645,15.215,15.3059,229037.7,0.0
2008-03-03,15.1288,15.9666,15.033,15.8804,514113.08,0.0
2008-03-04,16.0336,16.0959,15.1049,15.1432,464600.75,0.0
2008-03-05,15.1384,15.5118,14.8463,15.4687,289970.93,0.0
2008-03-06,15.5118,16.364,15.1384,15.9666,462391.37,0.0
2008-03-07,15.7033,16.34,15.5836,15.8757,290329.72,0.0
2008-03-10,15.5597,15.6554,14.7937,14.8415,511707.12,0.0
2008-03-11,14.6069,14.9852,14.5543,14.9804,205684.26,0.0
2008-03-12,15.4879,15.6794,14.1234,14.2048,379685.75,0.0
2008-03-13,14.2096,14.7697,13.9319,14.492,369910.37,0.0
2008-03-14,14.4346,14.449,13.7404,14.0372,394349.32,0.0
2008-03-17,13.884,14.334,13.4053,13.726,238119.47,0.0
2008-03-18,13.6494,14.2574,13.1755,13.5058,448490.05,0.0
2008-03-19,13.8792,14.4107,13.6542,14.0229,365723.5,0.0
2008-03-20,13.884,14.9133,13.3047,14.6692,678297.09,0.0
2008-03-21,14.5543,15.0091,14.2574,14.5351,374827.75,0.0
2008-03-24,14.8176,14.8176,13.6207,13.6925,320196.04,0.0
2008-03-25,13.7404,14.3676,13.3957,14.2287,459807.2,0.0
2008-03-26,14.3676,15.1049,14.3676,14.6931,610883.68,0.0
2008-03-27,14.3628,15.057,14.3149,14.65,509248.24,0.0
2008-03-28,14.4968,15.8948,14.4968,15.665,805284.01,0.0
2008-03-31,15.0713,15.7033,15.033,15.4017,571907.21,0.0
2008-04-01,15.3059,15.9906,14.7841,15.1719,605762.45,0.0
2008-04-02,15.5836,16.0863,15.0809,15.4256,937960.27,0.0
2008-04-03,15.2724,15.8948,14.7937,15.7991,603086.54,0.0
2008-04-07,15.5884,16.2012,15.416,16.0959,546650.57,0.0
2008-04-08,16.1198,16.1438,15.7081,16.0097,361362.58,0.0
2008-04-09,15.7991,15.9331,14.9899,15.0809,370895.75,0.0
2008-04-10,14.9804,15.4639,14.9373,15.3825,229805.31,0.0
2008-04-11,16.0241,16.1533,15.4879,15.6937,371811.24,0.0
2008-04-14,15.3682,15.5118,14.334,14.3676,640257.93,0.0
2008-04-15,14.3676,14.5064,13.8122,14.3101,437493.74,0.0
2008-04-16,14.3532,14.7458,14.1234,14.2574,330034.51,0.0
2008-04-17,14.2574,14.7218,13.8601,14.0612,264181.77,0.0
2008-04-18,14.0276,14.4394,13.568,14.0516,299706.25,0.0
2008-04-21,15.4543,15.4543,14.0707,14.425,552180.31,0.0
2008-04-22,14.267,14.9181,13.8361,14.8942,499197.88,0.0
2008-04-23,14.5974,15.6363,14.5543,15.5214,699290.07,0.0
2008-04-24,16.522,17.0726,16.1246,17.0534,2013406.26,0.0
2008-04-25,16.7566,17.0343,16.4214,16.455,938470.5,0.0
2008-04-28,16.2108,16.7278,15.9906,16.1055,471818.71,0.0
2008-04-29,16.1102,16.4693,15.8709,16.0289,397183.82,0.0
2008-04-30,16.206,16.8763,16.1821,16.7614,785512.55,0.0
2008-05-05,16.9002,16.9816,16.4262,16.7326,572805.26,0.0
2008-05-06,16.5651,16.6369,16.206,16.273,394507.05,0.0
2008-05-07,16.2539,16.5938,15.5309,15.6219,500662.25,0.0
2008-05-08,15.5597,15.7991,15.3203,15.7895,289449.83,0.0
2008-05-09,15.9427,16.0241,14.7458,14.966,902954.17,0.0
2008-05-12,14.6069,15.4113,14.5926,15.1815,407210.27,0.0
2008-05-13,14.7984,15.2102,14.6309,14.8559,338594.48,0.0
2008-05-14,14.8415,15.6075,14.8032,15.5836,403685.31,0.0
2008-05-15,15.6602,15.823,15.2628,15.3011,293437.34,0.0
2008-05-16,15.3251,15.6411,15.2293,15.3634,256644.42,0.0
2008-05-19,15.282,15.2964,14.7697,15.0809,238380.76,0.0
2008-05-20,15.0809,15.2533,14.3628,14.4202,296824.29,0.0
2008-05-21,14.4011,14.6788,14.0516,14.5399,386993.35,0.0
2008-05-22,14.267,14.4968,14.0612,14.2239,272116.37,0.0
2008-05-23,14.1761,14.4394,14.0276,14.267,228692.41,0.0
2008-05-26,14.1713,14.2527,13.884,14.0133,164153.45,0.0
2008-05-27,14.0276,14.2335,13.8888,14.109,161091.24,0.0
2008-05-28,14.1234,14.8367,14.0516,14.6117,327892.52,0.0
2008-05-29,14.4825,14.674,14.1856,14.2,222785.4,0.0
2008-06-03,14.3436,14.6788,14.0612,14.2144,300340.49,0.0
2008-06-04,14.2144,14.2766,13.4771,13.7739,447757.14,0.0
2008-06-05,13.7548,13.7548,13.501,13.5728,236024.49,0.0
2008-06-06,13.6159,13.7356,13.41,13.4627,233878.81,0.0
2008-06-10,12.802,12.826,12.1174,12.1174,490729.61,0.0
2008-06-11,11.9642,12.0935,11.3083,11.5381,610541.52,0.0
2008-06-12,11.4806,11.5333,11.1072,11.203,455756.12,0.0
2008-06-13,11.3035,11.495,11.1455,11.1647,291466.39,0.0
2008-06-16,11.2796,11.72,11.1072,11.5955,394425.69,0.0
2008-06-17,11.586,11.8014,11.2413,11.4376,199268.74,0.0
2008-06-18,11.4088,12.0935,11.2508,11.9115,360559.94,0.0
2008-06-19,11.9211,11.9211,11.1503,11.2748,297818.42,0.0
2008-06-20,11.2987,12.1365,11.0067,11.8014,586798.11,0.0
2008-06-23,11.4902,11.586,11.2508,11.3753,308582.4,0.0
2008-06-24,11.3705,11.6243,11.1838,11.5477,335278.09,0.0
2008-06-25,11.4902,11.9642,11.4328,11.8301,316107.65,0.0
2008-06-26,11.8972,12.0264,11.5381,11.7918,265652.82,0.0
2008-06-30,11.0545,11.2987,11.0115,11.2125,411565.75,0.0
2008-07-01,11.2748,11.2844,10.0922,10.0922,659703.29,0.0
2008-07-02,10.0922,10.1641,9.6278,9.9438,616827.16,0.0
2008-07-03,9.805,10.3795,9.5848,10.1258,414889.46,0.0
2008-07-04,10.1497,10.4274,10.1018,10.1928,262249.06,0.0
2008-07-07,10.3556,11.0593,10.2215,10.8535,444906.25,0.0
2008-07-08,10.9732,11.2508,10.5183,10.8678,442253.19,0.0
2008-07-09,11.1072,11.7057,11.1072,11.4711,676458.35,0.0
2008-07-10,11.3035,11.8158,11.179,11.4902,429773.57,0.0
2008-07-11,11.4663,11.586,11.179,11.5142,396237.79,0.0
2008-07-14,11.3466,11.8924,11.2508,11.6626,336121.89,0.0
2008-07-15,11.6721,11.7296,10.9636,10.9827,496132.26,0.0
2008-07-16,10.8152,10.8678,10.3173,10.5327,329043.59,0.0
2008-07-17,10.8583,10.954,10.413,10.5136,283505.26,0.0
2008-07-18,10.6811,10.9157,10.4369,10.8822,330670.35,0.0
2008-07-21,10.638,11.3945,10.638,11.337,388832.67,0.0
2008-07-22,11.2987,11.5333,11.2078,11.4232,254333.28,0.0
2008-07-23,11.5381,11.7775,11.4759,11.5237,422946.5,0.0
2008-07-24,11.6386,12.1844,11.6386,12.1653,568837.49,0.0
2008-07-25,11.9163,12.1844,11.8301,11.969,486283.54,0.0
2008-07-28,12.1751,12.4947,11.9039,11.9814,372886.95,0.0
2008-07-29,11.7683,11.962,11.6521,11.8022,240315.85,0.0
2008-07-30,12.054,12.0928,11.6714,11.7199,273030.27,0.0
2008-07-31,11.7828,11.9136,11.4244,11.4487,251780.49,0.0
2008-08-01,11.3809,12.1024,11.3324,11.8555,264733.28,0.0
2008-08-04,11.8167,12.0298,11.623,11.7489,230680.3,0.0
2008-08-05,11.8894,11.962,11.4293,11.4826,249996.11,0.0
