trade_date,open,high,low,close,volume,openinterest
2011-02-10,5.081,5.121,5.0411,5.111,14011.97,0.0
2011-02-11,5.111,5.1609,5.101,5.1509,15400.49,0.0
2011-02-14,5.1409,5.2308,5.111,5.2208,20660.65,0.0
2011-02-15,5.2308,5.2407,5.1609,5.1709,23193.45,0.0
2011-02-16,5.1908,5.6899,5.1908,5.6899,180459.04,0.0
2011-02-18,5.3905,5.7399,5.3306,5.6001,170157.64,0.0
2011-02-21,5.5103,5.6201,5.4404,5.5702,88655.94,0.0
2011-02-22,5.66,6.1292,5.66,6.1292,315581.73,0.0
2011-02-23,5.8996,6.1591,5.8197,6.0793,164861.06,0.0
2011-02-24,5.9495,6.0593,5.8796,5.9595,100422.2,0.0
2011-02-25,5.9395,6.4686,5.9395,6.0992,162365.85,0.0
2011-02-28,6.0992,6.229,5.8996,6.229,108487.02,0.0
2011-03-01,6.1591,6.1891,6.0493,6.1591,70982.32,0.0
2011-03-02,6.1192,6.1392,5.9195,6.1092,80607.32,0.0
2011-03-03,6.0693,6.0992,5.8397,5.8696,69181.62,0.0
2011-03-04,5.7498,5.9495,5.7498,5.8796,48862.16,0.0
2011-03-07,5.8896,5.9495,5.8197,5.8896,54443.46,0.0
2011-03-08,5.8996,6.0593,5.8696,5.9894,70865.5,0.0
2011-03-09,5.9894,5.9894,5.8796,5.9195,48534.42,0.0
2011-03-10,5.9096,6.0793,5.8397,5.9894,81417.92,0.0
2011-03-11,5.9395,6.1392,5.8497,6.0393,87089.77,0.0
2011-03-14,5.9894,6.3089,5.9495,6.1791,91590.4,0.0
2011-03-15,6.1791,6.3288,5.9695,6.1092,76203.95,0.0
2011-03-16,6.0493,6.1491,5.9994,6.1292,54992.08,0.0
2011-03-17,6.0493,6.0493,5.8297,5.8397,78386.63,0.0
2011-03-18,5.8796,5.9295,5.8097,5.9295,32766.24,0.0
2011-03-21,5.9195,5.9195,5.7898,5.8197,23085.2,0.0
2011-03-22,5.8197,5.8796,5.65,5.6899,31939.26,0.0
2011-03-23,5.6899,5.8097,5.65,5.7798,31283.48,0.0
2011-03-24,5.7798,5.8197,5.7299,5.7898,28619.17,0.0
2011-03-25,5.8097,5.9195,5.7498,5.8596,41774.09,0.0
2011-03-28,5.8197,5.8796,5.8097,5.8297,37216.51,0.0
2011-03-29,5.8097,5.8796,5.7598,5.8097,34489.15,0.0
2011-03-30,5.8097,5.8397,5.66,5.68,34282.36,0.0
2011-03-31,5.68,5.6999,5.5202,5.5502,29855.57,0.0
2011-04-01,5.5402,5.7099,5.5402,5.6999,15854.27,0.0
2011-04-06,5.67,5.7498,5.64,5.7498,18899.74,0.0
2011-04-07,5.7498,5.8197,5.7099,5.7998,15693.52,0.0
2011-04-08,5.7898,5.7998,5.6899,5.7698,19430.04,0.0
2011-04-11,5.7698,5.8197,5.7299,5.7798,24019.06,0.0
2011-04-12,5.7798,6.0493,5.7299,5.9096,64717.25,0.0
2011-04-13,5.8696,5.9295,5.7099,5.8596,30832.44,0.0
2011-04-14,5.8896,5.9595,5.8497,5.9295,33409.62,0.0
2011-04-15,5.9495,5.9495,5.7299,5.8397,37520.3,0.0
2011-04-18,5.8497,5.9195,5.8197,5.8896,34340.92,0.0
2011-04-19,5.8796,5.8796,5.7099,5.7399,30352.47,0.0
2011-04-20,5.7399,5.8696,5.7199,5.7998,27073.47,0.0
2011-04-21,5.8097,5.9195,5.7498,5.8796,32501.62,0.0
2011-04-22,5.8696,6.1092,5.8197,6.0194,101194.99,0.0
2011-04-25,5.9994,6.1192,5.8896,5.9595,55816.22,0.0
2011-04-26,5.9096,5.9794,5.7099,5.7798,37809.53,0.0
2011-04-27,5.7399,5.8197,5.66,5.7199,25807.45,0.0
2011-04-28,5.7299,5.7399,5.3406,5.3805,38894.65,0.0
2011-04-29,5.3805,5.5901,5.2907,5.5702,29173.95,0.0
2011-05-03,5.5003,5.66,5.4504,5.6101,23946.22,0.0
2011-05-04,5.5801,5.5901,5.4703,5.4903,21367.64,0.0
2011-05-05,5.5402,5.6101,5.4903,5.5801,14825.04,0.0
2011-05-06,5.5003,5.7399,5.5003,5.7099,26972.5,0.0
2011-05-09,5.68,5.8596,5.68,5.8097,28757.88,0.0
2011-05-11,5.8996,5.9295,5.7399,5.7998,34989.43,0.0
2011-05-12,5.8097,6.0793,5.6999,5.9096,77491.75,0.0
2011-05-13,5.8896,6.0094,5.7898,5.9195,40761.56,0.0
2011-05-16,5.8896,6.0593,5.8397,6.0194,53258.06,0.0
2011-05-17,6.0094,6.1691,5.9395,5.9894,64008.57,0.0
2011-05-18,5.9695,5.9695,5.8197,5.8896,32810.5,0.0
2011-05-19,5.8596,6.3887,5.8596,6.239,127778.03,0.0
2011-05-20,6.1691,6.3188,6.0593,6.1791,96178.4,0.0
2011-05-23,6.1791,6.6682,6.1392,6.5085,220739.51,0.0
2011-05-24,6.4386,6.4386,6.229,6.3787,108582.3,0.0
2011-05-26,6.2889,6.6682,6.1591,6.6682,185610.65,0.0
2011-05-27,6.5784,6.7081,5.9994,5.9994,162357.81,0.0
2011-05-30,5.7698,5.7898,5.4005,5.4005,97383.73,0.0
2011-05-31,5.3905,5.7199,5.3805,5.5502,61458.1,0.0
2011-06-01,5.5202,5.6101,5.4104,5.5801,50581.65,0.0
2011-06-02,5.4903,5.4903,5.1808,5.3206,60002.24,0.0
2011-06-03,5.3206,5.4204,5.2607,5.3805,50422.95,0.0
2011-06-07,5.3306,5.3905,5.2807,5.3705,38824.45,0.0
2011-06-08,5.3705,5.4803,5.2707,5.4504,45329.6,0.0
2011-06-09,5.4104,5.4703,5.2707,5.2807,50189.57,0.0
2011-06-10,5.2707,5.3505,5.121,5.2407,40976.37,0.0
2011-06-13,5.2507,5.2507,5.081,5.1808,26500.39,0.0
2011-06-14,5.1509,5.2607,5.1409,5.2208,28559.21,0.0
2011-06-15,5.2108,5.2807,5.1908,5.2108,19431.85,0.0
2011-06-16,5.1808,5.1808,4.9912,4.9912,31414.63,0.0
2011-06-17,5.0012,5.0611,4.8814,4.9113,21685.15,0.0
2011-06-20,4.9213,4.9313,4.8115,4.8614,14103.61,0.0
2011-06-21,4.8614,4.9313,4.8414,4.9113,17322.0,0.0
2011-06-22,4.9113,4.9712,4.8414,4.9213,14082.33,0.0
2011-06-23,4.9213,5.0211,4.8614,5.0111,18981.98,0.0
2011-06-24,4.9912,5.1609,4.9912,5.1509,37496.81,0.0
2011-06-27,5.1509,5.2108,5.091,5.1609,25146.45,0.0
2011-06-28,5.1609,5.1609,5.0611,5.101,28083.07,0.0
2011-06-29,5.1309,5.1309,4.9912,5.0111,31464.68,0.0
2011-06-30,5.0012,5.081,4.9912,5.0611,17383.03,0.0
2011-07-01,5.0611,5.1609,5.0511,5.091,24662.05,0.0
2011-07-04,5.091,5.2308,5.091,5.2108,33798.64,0.0
2011-07-05,5.1908,5.2707,5.1609,5.2407,30822.45,0.0
2011-07-06,5.2407,5.2807,5.1709,5.2507,28072.21,0.0
2011-07-07,5.2308,5.2707,5.1908,5.2008,28841.51,0.0
2011-07-08,5.1808,5.2707,5.1609,5.2607,22056.56,0.0
2011-07-11,5.2607,5.4304,5.2208,5.3605,48302.01,0.0
2011-07-12,5.3206,5.3206,5.121,5.1908,31179.94,0.0
2011-07-13,5.2108,5.2907,5.1609,5.2707,23594.91,0.0
2011-07-14,5.2407,5.3206,5.2407,5.3206,23087.63,0.0
2011-07-15,5.2907,5.3206,5.2208,5.3206,27309.02,0.0
2011-07-18,5.3106,5.3905,5.2807,5.3705,38832.83,0.0
2011-07-19,5.3406,5.3705,5.2607,5.2807,17599.03,0.0
2011-07-20,5.2907,5.3406,5.2208,5.3006,17247.22,0.0
2011-07-21,5.2907,5.3006,5.2208,5.2208,14202.99,0.0
2011-07-22,5.2208,5.2807,5.2008,5.2208,11945.02,0.0
2011-07-25,5.2308,5.2407,4.9612,4.9912,23725.74,0.0
2011-07-26,4.9912,5.0611,4.9413,5.0012,13865.65,0.0
2011-07-28,5.0111,5.5003,5.0012,5.5003,190413.54,0.0
2011-07-29,5.5003,5.9695,5.3705,5.6899,225854.74,0.0
2011-08-01,5.5901,5.8896,5.3805,5.8097,146242.8,0.0
2011-08-02,5.7399,5.8197,5.6301,5.8097,88887.86,0.0
2011-08-03,5.6899,5.7698,5.5003,5.6301,76680.05,0.0
2011-08-04,5.5801,5.7299,5.5402,5.6101,62391.39,0.0
2011-08-05,5.4903,5.4903,5.2407,5.2707,71430.13,0.0
2011-08-08,5.2208,5.2208,4.7416,4.8514,62218.74,0.0
2011-08-09,4.6418,4.8215,4.4022,4.7217,53693.93,0.0
2011-08-10,4.8015,4.9013,4.7716,4.8015,41188.83,0.0
2011-08-11,4.6717,5.2807,4.6218,5.2807,78119.19,0.0
2011-08-12,5.3206,5.4504,5.2907,5.3406,79956.93,0.0
2011-08-15,5.3306,5.8097,5.2807,5.7399,107533.03,0.0
2011-08-16,5.6301,5.7299,5.5402,5.5801,61270.43,0.0
2011-08-17,5.5901,5.7798,5.5202,5.5502,68327.45,0.0
2011-08-18,5.5003,5.5003,5.3805,5.4404,35337.0,0.0
2011-08-19,5.3106,5.6201,5.2308,5.5402,53495.42,0.0
2011-08-22,5.5402,5.6101,5.4005,5.4304,30843.89,0.0
2011-08-23,5.4104,5.6101,5.4104,5.5302,32233.64,0.0
2011-08-24,5.5801,5.6201,5.3805,5.3905,35055.37,0.0
2011-08-25,5.4404,5.5103,5.3306,5.4504,47581.45,0.0
2011-08-26,5.3905,5.5103,5.3406,5.4504,39276.49,0.0
2011-08-29,5.4703,5.5202,5.4104,5.4604,25275.3,0.0
2011-08-30,5.4903,5.4903,5.1509,5.2208,36815.22,0.0
2011-08-31,5.2208,5.2407,5.0511,5.1309,40353.11,0.0
2011-09-01,5.1309,5.1808,5.0611,5.1409,21774.01,0.0
2011-09-02,5.1509,5.2008,5.111,5.121,18710.68,0.0
2011-09-05,5.0111,5.0611,4.9013,4.9013,19912.58,0.0
2011-09-06,4.8614,4.9413,4.8414,4.9013,13513.47,0.0
2011-09-07,4.9113,5.071,4.9113,5.071,18342.62,0.0
2011-09-08,5.081,5.121,4.9912,5.0012,13896.24,0.0
2011-09-09,4.9912,5.0511,4.9612,4.9912,10799.18,0.0
2011-09-13,4.9712,4.9712,4.8914,4.9213,11706.24,0.0
2011-09-14,4.9912,4.9912,4.8614,4.9912,14058.85,0.0
2011-09-15,5.0311,5.0311,4.9413,4.9712,13433.22,0.0
2011-09-16,4.9712,5.0012,4.9413,4.9413,10125.9,0.0
2011-09-19,4.9413,4.9413,4.8115,4.8614,13583.89,0.0
2011-09-20,4.8115,4.9213,4.8115,4.8914,7477.31,0.0
2011-09-21,4.8914,5.0411,4.8614,5.0111,15731.73,0.0
2011-09-22,4.9513,4.9912,4.8814,4.8814,12090.99,0.0
2011-09-23,4.8115,4.8914,4.7716,4.8814,8658.83,0.0
2011-09-26,4.8514,4.9213,4.8015,4.8614,8672.88,0.0
2011-09-27,4.8914,4.9213,4.8514,4.8914,8915.52,0.0
2011-09-28,4.9413,4.9413,4.8115,4.8914,9276.78,0.0
2011-09-29,4.8315,4.8514,4.6218,4.8514,15364.25,0.0
2011-10-10,4.8714,4.8714,4.6817,4.6917,10130.88,0.0
2011-10-11,4.8015,4.8015,4.5719,4.6119,9473.1,0.0
2011-10-12,4.6318,4.7616,4.542,4.7516,10975.12,0.0
2011-10-13,4.7516,4.8015,4.7017,4.7616,14739.97,0.0
2011-10-17,4.7516,4.8115,4.7117,4.7816,8433.27,0.0
2011-10-18,4.7416,4.8015,4.5819,4.5819,12020.31,0.0
2011-10-19,4.5919,4.6917,4.5919,4.6119,6151.0,0.0
2011-10-20,4.6218,4.6618,4.3823,4.4422,9109.7,0.0
2011-10-21,4.4422,4.4921,4.3423,4.3823,5064.36,0.0
2011-10-24,4.4122,4.4322,4.3224,4.4322,7048.32,0.0
2011-10-25,4.4122,4.542,4.3922,4.532,10147.15,0.0
2011-10-26,4.502,4.5919,4.4621,4.552,10242.5,0.0
2011-10-27,4.552,4.6917,4.522,4.5819,13959.13,0.0
2011-10-28,4.6119,4.6618,4.5719,4.6318,15785.55,0.0
2011-10-31,4.6318,4.6817,4.5719,4.6618,12071.5,0.0
2011-11-01,4.6318,4.6618,4.552,4.6318,9234.15,0.0
2011-11-02,4.5919,4.6418,4.4422,4.6318,22078.72,0.0
2011-11-03,4.6518,4.7316,4.6218,4.6917,24937.84,0.0
2011-11-04,4.7117,4.7416,4.6717,4.7217,15974.85,0.0
2011-11-08,4.9513,4.9612,4.7117,4.7516,31359.86,0.0
2011-11-09,4.7516,4.7616,4.6218,4.7316,20185.99,0.0
2011-11-10,4.6717,4.7217,4.6218,4.6318,13023.25,0.0
2011-11-11,4.6318,4.7716,4.6318,4.7017,22280.19,0.0
2011-11-14,4.7716,4.8115,4.7217,4.7915,16788.49,0.0
2011-11-15,4.8115,4.9313,4.7915,4.9013,37482.38,0.0
2011-11-16,4.8714,4.8714,4.7217,4.7616,21857.2,0.0
2011-11-17,4.7816,4.8315,4.7316,4.7616,15773.96,0.0
2011-11-18,4.6917,4.7516,4.6119,4.6318,11197.49,0.0
2011-11-21,4.6618,4.6717,4.4821,4.5619,11734.85,0.0
2011-11-22,4.4921,4.5919,4.4921,4.5919,8699.55,0.0
2011-11-23,4.6119,4.8215,4.6119,4.6518,22080.64,0.0
2011-11-24,4.6318,4.6318,4.3922,4.552,10902.57,0.0
2011-11-25,4.552,4.6318,4.4721,4.522,9122.0,0.0
2011-11-28,4.522,4.5819,4.512,4.5619,5685.7,0.0
2011-11-29,4.6119,4.7316,4.552,4.7217,14074.79,0.0
2011-11-30,4.7217,4.7416,4.4521,4.512,14624.21,0.0
2011-12-01,4.6418,4.7716,4.502,4.552,17897.76,0.0
2011-12-02,4.5719,4.5819,4.4222,4.4222,10209.58,0.0
2011-12-05,4.4422,4.4721,4.2924,4.3124,6753.7,0.0
2011-12-06,4.3124,4.3423,4.2824,4.3124,6664.98,0.0
2011-12-07,4.3224,4.3523,4.2225,4.2425,12675.92,0.0
2011-12-08,4.2525,4.2725,4.1527,4.2525,7696.53,0.0
2011-12-09,4.2026,4.2525,4.2026,4.2325,3975.92,0.0
2011-12-12,4.2325,4.2325,4.1227,4.1427,3675.27,0.0
2011-12-13,4.0928,4.1527,3.8732,3.8732,9515.59,0.0
2011-12-14,3.9031,3.9031,3.7633,3.7833,8988.69,0.0
2011-12-15,3.7933,3.7933,3.6036,3.6236,10170.84,0.0
2011-12-16,3.6535,3.7234,3.5936,3.7134,7263.48,0.0
2011-12-20,3.7134,3.8332,3.6935,3.7633,10790.41,0.0
2011-12-21,3.7933,3.8033,3.6735,3.7234,7076.67,0.0
2011-12-22,3.7733,3.7733,3.4938,3.6336,8418.41,0.0
2011-12-23,3.6635,3.7134,3.5936,3.7035,6607.18,0.0
2011-12-26,3.7434,3.7633,3.6935,3.7134,6016.66,0.0
2011-12-27,3.7733,3.7733,3.4938,3.5936,9567.58,0.0
2011-12-28,3.5936,3.5936,3.4239,3.4739,7857.65,0.0
2011-12-29,3.5338,3.5338,3.4739,3.4938,6244.64,0.0
2011-12-30,3.5637,3.6036,3.5238,3.5737,7249.27,0.0
2012-01-04,3.6336,3.6735,3.5637,3.5837,8893.45,0.0
2012-01-05,3.6136,3.6136,3.4239,3.4439,6356.99,0.0
2012-01-06,3.4439,3.5437,3.4339,3.5138,4948.1,0.0
2012-01-09,3.5837,3.6535,3.4938,3.6436,10075.73,0.0
2012-01-10,3.6935,3.8033,3.6336,3.7733,21525.86,0.0
2012-01-11,3.7633,3.7933,3.6935,3.7434,17489.04,0.0
2012-01-12,3.7035,3.8931,3.7035,3.7534,24166.38,0.0
2012-01-13,3.7534,3.8033,3.6236,3.6236,15226.79,0.0
2012-01-16,3.5537,3.6336,3.5238,3.5437,6047.22,0.0
2012-01-17,3.5837,3.7733,3.5837,3.7733,14681.96,0.0
2012-01-18,3.7633,3.8033,3.6935,3.6935,14502.3,0.0
2012-01-19,3.6336,3.7633,3.6336,3.7334,7821.88,0.0
2012-01-20,3.7434,3.8133,3.7035,3.7933,11036.12,0.0
2012-01-30,3.7933,3.8133,3.7334,3.7733,7740.61,0.0
2012-01-31,3.7933,3.8332,3.7434,3.8232,9340.77,0.0
2012-02-01,3.8332,3.973,3.8133,3.8232,15114.69,0.0
2012-02-02,3.8033,3.8831,3.8033,3.8831,7407.99,0.0
2012-02-03,3.8831,3.943,3.8532,3.9231,14461.16,0.0
2012-02-06,3.9231,3.9231,3.8732,3.9031,11424.7,0.0
2012-02-07,3.9031,3.9031,3.7733,3.8033,12851.81,0.0
2012-02-08,3.7633,3.9031,3.7633,3.9031,13551.99,0.0
2012-02-09,3.8931,3.973,3.8732,3.8931,15618.63,0.0
2012-02-10,3.9231,3.953,3.8831,3.933,14952.6,0.0
2012-02-13,3.8931,3.963,3.8931,3.953,11324.73,0.0
2012-02-14,3.9929,4.0029,3.953,3.983,14951.1,0.0
2012-02-15,3.943,4.0628,3.943,4.0429,15912.5,0.0
2012-02-16,4.0528,4.1427,4.0329,4.1227,25167.74,0.0
2012-02-17,4.0928,4.1427,4.0029,4.0329,13312.46,0.0
2012-02-20,4.0528,4.1127,4.0429,4.0628,16507.06,0.0
2012-02-21,4.0628,4.1028,4.0229,4.0728,12621.0,0.0
2012-02-22,4.0828,4.1327,4.0828,4.1227,16463.69,0.0
2012-02-23,4.1127,4.1527,4.0628,4.1327,14353.47,0.0
2012-02-24,4.1227,4.2325,4.1028,4.1926,29745.87,0.0
2012-02-27,4.1926,4.3922,4.1427,4.2425,37323.62,0.0
2012-02-28,4.1926,4.6717,4.1926,4.6717,108133.34,0.0
2012-02-29,4.6518,4.6518,4.4322,4.4322,74867.09,0.0
2012-03-01,4.4821,4.512,4.4022,4.4422,38772.15,0.0
2012-03-02,4.4122,4.522,4.4122,4.4621,39684.14,0.0
2012-03-05,4.4721,4.512,4.3922,4.4322,33159.1,0.0
2012-03-06,4.4022,4.4222,4.3323,4.3823,24137.77,0.0
2012-03-07,4.3224,4.3723,4.3024,4.3423,18561.27,0.0
2012-03-08,4.3323,4.4022,4.3323,4.3823,17505.41,0.0
2012-03-09,4.3922,4.4322,4.3323,4.4222,20716.05,0.0
2012-03-12,4.4222,4.4222,4.3623,4.4022,13828.34,0.0
2012-03-13,4.4022,4.4322,4.3623,4.4322,16572.85,0.0
2012-03-14,4.4521,4.4721,4.0429,4.1826,36271.79,0.0
2012-03-15,4.1826,4.1826,4.0429,4.0628,22677.74,0.0
2012-03-16,4.0628,4.1626,4.0628,4.1626,12587.06,0.0
2012-03-19,4.1427,4.2225,4.1227,4.2126,8886.5,0.0
2012-03-20,4.1926,4.6119,4.1926,4.3723,62448.48,0.0
2012-03-21,4.2725,4.4621,4.2425,4.4222,39213.41,0.0
2012-03-22,4.3922,4.3922,4.3423,4.3723,18164.4,0.0
2012-03-23,4.3523,4.3922,3.9929,4.2525,19015.39,0.0
2012-03-26,4.1926,4.2625,4.1527,4.2325,11639.17,0.0
2012-03-27,4.2325,4.2625,4.1327,4.1527,13836.78,0.0
2012-03-28,4.1427,4.1527,3.973,3.9929,11055.68,0.0
2012-03-29,4.0229,4.3922,4.0229,4.1926,36298.1,0.0
2012-03-30,4.1327,4.1926,4.0229,4.0728,18018.14,0.0
2012-04-05,4.0728,4.1726,4.0429,4.1626,12184.61,0.0
2012-04-06,4.1527,4.2525,4.1327,4.2026,20164.01,0.0
2012-04-09,4.2525,4.2525,4.1327,4.2126,11836.22,0.0
2012-04-10,4.1926,4.2425,4.0928,4.2325,10321.84,0.0
2012-04-11,4.2026,4.3623,4.1626,4.3024,23914.16,0.0
2012-04-12,4.3024,4.4921,4.2625,4.4521,42120.53,0.0
2012-04-13,4.4422,4.9013,4.4122,4.7915,121839.51,0.0
2012-04-16,4.6318,4.6717,4.4521,4.512,87211.02,0.0
2012-04-17,4.4621,4.522,4.3523,4.3623,50865.2,0.0
2012-04-18,4.3823,4.4921,4.3423,4.3623,33131.35,0.0
2012-04-19,4.4022,4.4721,4.3823,4.4222,25080.25,0.0
2012-04-20,4.4322,4.4621,4.3623,4.4222,24536.19,0.0
2012-04-23,4.4222,4.4222,4.2425,4.2725,22577.52,0.0
2012-04-24,4.3723,4.3723,4.1726,4.3024,21183.42,0.0
2012-04-25,4.3124,4.4521,4.2525,4.4322,32251.11,0.0
2012-04-26,4.4322,4.4921,4.3922,4.3922,23829.87,0.0
2012-04-27,4.3823,4.542,4.3323,4.542,30170.78,0.0
2012-05-02,4.502,4.5919,4.4921,4.4921,24350.7,0.0
2012-05-03,4.502,4.522,4.3523,4.4022,15718.99,0.0
2012-05-04,4.3922,4.4122,4.2924,4.3922,14221.82,0.0
2012-05-07,4.3823,4.4022,4.3224,4.3922,11645.61,0.0
2012-05-08,4.3723,4.3922,4.3323,4.3723,10662.43,0.0
2012-05-09,4.3423,4.3423,4.2525,4.2625,14599.17,0.0
2012-05-10,4.2625,4.3024,4.2126,4.2725,9734.6,0.0
2012-05-11,4.2725,4.3823,4.2725,4.3024,12995.17,0.0
2012-05-14,4.3224,4.3922,4.3024,4.3224,9792.36,0.0
2012-05-16,4.3124,4.3523,4.1726,4.1926,11630.08,0.0
2012-05-17,4.1926,4.3224,4.1926,4.3024,9675.76,0.0
2012-05-18,4.2824,4.3224,4.1926,4.2824,12494.99,0.0
2012-05-21,4.2525,4.3224,4.2225,4.2525,6391.1,0.0
2012-05-22,4.2725,4.3124,4.2325,4.2824,12632.81,0.0
2012-05-23,4.2824,4.3723,4.2425,4.3523,21489.13,0.0
2012-05-24,4.3323,4.3623,4.2325,4.2525,11231.09,0.0
2012-05-25,4.2425,4.2725,4.1826,4.2026,7112.15,0.0
2012-05-28,4.2026,4.2026,4.0628,4.1826,10449.14,0.0
2012-05-29,4.1926,4.2625,4.1626,4.2425,8323.8,0.0
2012-05-30,4.2525,4.2725,4.2026,4.2425,7707.09,0.0
2012-05-31,4.2026,4.2525,4.1926,4.2225,8547.59,0.0
2012-06-01,4.2126,4.2625,4.2126,4.2625,5877.59,0.0
2012-06-04,4.2225,4.2225,3.9929,4.0628,9050.69,0.0
2012-06-05,4.0528,4.2725,4.0429,4.1227,10794.81,0.0
2012-06-06,4.1726,4.1726,4.0728,4.1127,10200.85,0.0
2012-06-07,4.1127,4.1626,4.0429,4.0828,7459.45,0.0
2012-06-08,4.1227,4.1527,4.0728,4.0828,5307.0,0.0
2012-06-11,4.1227,4.1926,4.0928,4.1527,10741.16,0.0
2012-06-12,4.1427,4.1427,4.0728,4.1028,6420.77,0.0
2012-06-13,4.1626,4.2924,4.1127,4.2824,30561.33,0.0
2012-06-14,4.2725,4.4222,4.2425,4.3323,33726.5,0.0
2012-06-15,4.3323,4.3423,4.2026,4.2625,14418.0,0.0
2012-06-18,4.2824,4.3024,4.1926,4.2525,16612.45,0.0
2012-06-19,4.2425,4.3323,4.1926,4.3024,28577.75,0.0
2012-06-21,4.3024,4.3423,4.2625,4.3124,19471.71,0.0
2012-06-25,4.3024,4.4521,4.2924,4.3523,40871.71,0.0
2012-06-26,4.3224,4.3823,4.0129,4.2325,23341.03,0.0
2012-06-27,4.2725,4.3523,4.2026,4.3124,14945.51,0.0
2012-06-28,4.3124,4.4422,4.3124,4.4222,34217.69,0.0
2012-06-29,4.4022,4.4322,4.2625,4.3922,17020.45,0.0
2012-07-02,4.3723,4.4422,4.2924,4.4422,18162.78,0.0
2012-07-03,4.4322,4.4521,4.3523,4.3523,14380.9,0.0
2012-07-04,4.3723,4.4222,4.3224,4.3723,12154.12,0.0
2012-07-05,4.3723,4.3823,4.2725,4.3823,10598.65,0.0
2012-07-06,4.3823,4.4621,4.3423,4.4122,18931.12,0.0
2012-07-09,4.3922,4.5919,4.3523,4.4222,38904.61,0.0
2012-07-10,4.4122,4.8514,4.4122,4.7416,64179.64,0.0
2012-07-11,4.6418,4.7117,4.522,4.6618,36215.4,0.0
2012-07-12,4.6019,4.8914,4.5719,4.7616,37820.74,0.0
2012-07-13,4.7516,4.8814,4.5919,4.6019,23289.27,0.0
2012-07-16,4.5919,4.6917,4.522,4.542,22833.15,0.0
2012-07-17,4.4521,4.6218,4.4521,4.6119,15294.53,0.0
2012-07-18,4.552,4.6119,4.4821,4.6119,9779.37,0.0
2012-07-19,4.5719,4.7217,4.522,4.6218,12834.9,0.0
2012-07-20,4.5919,4.7316,4.5919,4.6618,15595.89,0.0
2012-07-23,4.6618,4.7316,4.542,4.5619,11397.72,0.0
2012-07-24,4.532,4.5819,4.4322,4.4721,14201.86,0.0
2012-07-25,4.4022,4.4921,4.3623,4.4222,11418.32,0.0
2012-07-26,4.4022,4.4621,4.3723,4.3723,7022.24,0.0
2012-07-27,4.3922,4.4322,4.3024,4.3723,7234.19,0.0
2012-07-30,4.3224,4.3723,4.0528,4.0628,16998.57,0.0
2012-07-31,4.0628,4.1427,4.0628,4.1227,5865.97,0.0
2012-08-01,4.1227,4.1826,4.0928,4.1327,5473.41,0.0
2012-08-02,4.1527,4.2625,4.1427,4.2026,9124.08,0.0
2012-08-03,4.2026,4.2725,4.1626,4.2225,3473.0,0.0
2012-08-06,4.1527,4.2725,4.1527,4.2725,4703.85,0.0
2012-08-07,4.2824,4.3224,4.2425,4.2625,5099.93,0.0
2012-08-08,4.3124,4.3523,4.2725,4.3224,8222.63,0.0
2012-08-09,4.3224,4.3623,4.2225,4.3523,4803.11,0.0
2012-08-10,4.3124,4.3523,4.2725,4.3323,4832.01,0.0
2012-08-13,4.3224,4.3423,4.2525,4.2625,3968.53,0.0
2012-08-14,4.2725,4.3224,4.1227,4.2425,4463.0,0.0
2012-08-15,4.2026,4.2525,4.1626,4.2126,2118.31,0.0
2012-08-16,4.2425,4.2425,4.1826,4.2225,2779.91,0.0
2012-08-17,4.2225,4.2525,4.1826,4.2425,2380.22,0.0
2012-08-20,4.2425,4.3323,4.2425,4.3224,5428.21,0.0
2012-08-21,4.3224,4.4122,4.2924,4.3922,7547.42,0.0
2012-08-22,4.3823,4.4022,4.3423,4.3922,5678.07,0.0
2012-08-23,4.3922,4.4322,4.3323,4.3922,4417.7,0.0
2012-08-24,4.3922,4.3922,4.2425,4.2824,4280.03,0.0
2012-08-27,4.2924,4.2924,4.1726,4.1726,4168.01,0.0
2012-08-28,4.1726,4.2425,4.1626,4.2225,3623.66,0.0
2012-08-29,4.1327,4.3723,4.1327,4.3024,7150.09,0.0
2012-08-30,4.2725,4.3823,4.1926,4.1926,4082.7,0.0
2012-08-31,4.1826,4.3423,4.1826,4.3323,4319.68,0.0
2012-09-03,4.3723,4.3823,4.2924,4.3623,9039.45,0.0
2012-09-04,4.3423,4.4921,4.3323,4.4222,9863.62,0.0
2012-09-05,4.4222,4.4521,4.3623,4.4322,5688.69,0.0
2012-09-06,4.4122,4.4621,4.3823,4.4122,3417.33,0.0
2012-09-07,4.4821,4.5619,4.4122,4.512,9875.4,0.0
2012-09-10,4.4721,4.6518,4.4222,4.5919,15869.23,0.0
2012-09-11,4.552,4.6717,4.532,4.6019,15273.36,0.0
2012-09-12,4.6019,4.6318,4.522,4.5719,5807.89,0.0
2012-09-13,4.5719,4.6019,4.502,4.542,5202.5,0.0
2012-09-14,4.552,4.5719,4.4921,4.522,4986.13,0.0
2012-09-17,4.522,4.522,4.4122,4.4122,7197.0,0.0
2012-09-18,4.4122,4.4322,4.3523,4.3922,4451.11,0.0
2012-09-19,4.3523,4.4721,4.3523,4.4721,4326.0,0.0
2012-09-20,4.4921,4.4921,4.2225,4.2725,4663.2,0.0
2012-09-21,4.1926,4.4322,4.1926,4.3623,5054.04,0.0
2012-09-24,4.3423,4.4222,4.3423,4.3723,2797.51,0.0
